Bus/tram/metro,2010,Noord-Brabant,0.5
Bus/tram/metro,2011,Noord-Brabant,0.5
Bus/tram/metro,2012,Noord-Brabant,0.5
Bus/tram/metro,2013,Noord-Brabant,0.5
Bus/tram/metro,2014,Noord-Brabant,0.4
Bus/tram/metro,2010,Limburg,0.3
Bus/tram/metro,2011,Limburg,0.2
Bus/tram/metro,2012,Limburg,0.3
Bus/tram/metro,2013,Limburg,0.2
Bus/tram/metro,2014,Limburg,0.3
Brom-/snorfiets,2010,Nederland,1
Brom-/snorfiets,2011,Nederland,1.2
Brom-/snorfiets,2012,Nederland,1
Brom-/snorfiets,2013,Nederland,1.1
Brom-/snorfiets,2014,Nederland,1.2
Brom-/snorfiets,2010,Groningen,0
Brom-/snorfiets,2011,Groningen,0
Brom-/snorfiets,2012,Groningen,0
Brom-/snorfiets,2013,Groningen,0
Brom-/snorfiets,2014,Groningen,0
Brom-/snorfiets,2010,Friesland,0
Brom-/snorfiets,2011,Friesland,0
Brom-/snorfiets,2012,Friesland,0
Brom-/snorfiets,2013,Friesland,0
Brom-/snorfiets,2014,Friesland,0
Brom-/snorfiets,2010,Drenthe,0
Brom-/snorfiets,2011,Drenthe,0
Brom-/snorfiets,2012,Drenthe,0
Brom-/snorfiets,2013,Drenthe,0
Brom-/snorfiets,2014,Drenthe,0
Brom-/snorfiets,2010,Overijssel,0.1
Brom-/snorfiets,2011,Overijssel,0.1
Brom-/snorfiets,2012,Overijssel,0
Brom-/snorfiets,2013,Overijssel,0.1
Brom-/snorfiets,2014,Overijssel,0.1
Brom-/snorfiets,2010,Flevoland,0
Brom-/snorfiets,2011,Flevoland,0
Brom-/snorfiets,2012,Flevoland,0
Brom-/snorfiets,2013,Flevoland,0
Brom-/snorfiets,2014,Flevoland,0
Brom-/snorfiets,2010,Gelderland,0.1
Brom-/snorfiets,2011,Gelderland,0.2
Brom-/snorfiets,2012,Gelderland,0.1
Brom-/snorfiets,2013,Gelderland,0.2
Brom-/snorfiets,2014,Gelderland,0.1
Brom-/snorfiets,2010,Utrecht,0.1
Brom-/snorfiets,2011,Utrecht,0.1
Brom-/snorfiets,2012,Utrecht,0.1
Brom-/snorfiets,2013,Utrecht,0.1
Brom-/snorfiets,2014,Utrecht,0.1
Brom-/snorfiets,2010,Noord-Holland,0.2
Brom-/snorfiets,2011,Noord-Holland,0.3
Brom-/snorfiets,2012,Noord-Holland,0.2
Brom-/snorfiets,2013,Noord-Holland,0.2
Brom-/snorfiets,2014,Noord-Holland,0.2
Brom-/snorfiets,2010,Zuid-Holland,0.2
Brom-/snorfiets,2011,Zuid-Holland,0.3
Brom-/snorfiets,2012,Zuid-Holland,0.3
Brom-/snorfiets,2013,Zuid-Holland,0.3
Brom-/snorfiets,2014,Zuid-Holland,0.4
Brom-/snorfiets,2010,Zeeland,0
Brom-/snorfiets,2011,Zeeland,0
Brom-/snorfiets,2012,Zeeland,0
Brom-/snorfiets,2013,Zeeland,0
Brom-/snorfiets,2014,Zeeland,0
Brom-/snorfiets,2010,Noord-Brabant,0.1
Brom-/snorfiets,2011,Noord-Brabant,0.1
Brom-/snorfiets,2012,Noord-Brabant,0.1
Brom-/snorfiets,2013,Noord-Brabant,0.2
Brom-/snorfiets,2014,Noord-Brabant,0.2
Brom-/snorfiets,2010,Limburg,0.1
Brom-/snorfiets,2011,Limburg,0.1
Brom-/snorfiets,2012,Limburg,0.1
Brom-/snorfiets,2013,Limburg,0
Brom-/snorfiets,2014,Limburg,0.1
Fiets,2010,Nederland,13.7
Fiets,2011,Nederland,14.9
Fiets,2012,Nederland,14.7
Fiets,2013,Nederland,14.5
Fiets,2014,Nederland,16.3
Fiets,2010,Groningen,0.5
Fiets,2011,Groningen,0.7
Fiets,2012,Groningen,0.6
Fiets,2013,Groningen,0.6
Fiets,2014,Groningen,0.6
Fiets,2010,Friesland,0.6
Fiets,2011,Friesland,0.6
Fiets,2012,Friesland,0.6
Fiets,2013,Friesland,0.6
Fiets,2014,Friesland,0.6
Fiets,2010,Drenthe,0.4
Fiets,2011,Drenthe,0.4
Fiets,2012,Drenthe,0.4
Fiets,2013,Drenthe,0.5
Fiets,2014,Drenthe,0.4
Fiets,2010,Overijssel,1.1
Fiets,2011,Overijssel,1.2
Fiets,2012,Overijssel,1.1
Fiets,2013,Overijssel,1.1
Fiets,2014,Overijssel,1.2
Fiets,2010,Flevoland,0.3
Fiets,2011,Flevoland,0.3
Fiets,2012,Flevoland,0.2
Fiets,2013,Flevoland,0.2
Fiets,2014,Flevoland,0.3
Fiets,2010,Gelderland,1.8
Fiets,2011,Gelderland,1.9
Fiets,2012,Gelderland,1.8
Fiets,2013,Gelderland,1.8
Fiets,2014,Gelderland,2.1
Fiets,2010,Utrecht,1.1
Fiets,2011,Utrecht,1.3
Fiets,2012,Utrecht,1.2
Fiets,2013,Utrecht,1.3
Fiets,2014,Utrecht,1.4
Fiets,2010,Noord-Holland,2.3
Fiets,2011,Noord-Holland,2.4
Fiets,2012,Noord-Holland,2.7
Fiets,2013,Noord-Holland,2.4
Fiets,2014,Noord-Holland,2.9
Fiets,2010,Zuid-Holland,2.5
Fiets,2011,Zuid-Holland,2.8
Fiets,2012,Zuid-Holland,2.8
Fiets,2013,Zuid-Holland,3
Fiets,2014,Zuid-Holland,3.1
Fiets,2010,Zeeland,0.3
Fiets,2011,Zeeland,0.3
Fiets,2012,Zeeland,0.3
Fiets,2013,Zeeland,0.3
Fiets,2014,Zeeland,0.4
Fiets,2010,Noord-Brabant,2
Fiets,2011,Noord-Brabant,2.4
Fiets,2012,Noord-Brabant,2.2
Fiets,2013,Noord-Brabant,2.1
Fiets,2014,Noord-Brabant,2.4
Fiets,2010,Limburg,0.8
Fiets,2011,Limburg,0.7
Fiets,2012,Limburg,0.8
Fiets,2013,Limburg,0.7
Fiets,2014,Limburg,0.8
Lopen,2010,Nederland,5.8
Lopen,2011,Nederland,5.4
Lopen,2012,Nederland,5.4
Lopen,2013,Nederland,5.5
Lopen,2014,Nederland,5.7
